_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude
165037,2023-11,ANG MO KIO,3 ROOM,463,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,55 years 04 months,390800.0,463 ANG MO KIO AVE 10,560463,1.36694793518613,103.857487648675
165038,2023-11,ANG MO KIO,3 ROOM,417,ANG MO KIO AVE 10,10 TO 12,89.0,New Generation,1979,54 years 11 months,475000.0,417 ANG MO KIO AVE 10,560417,1.36495953274783,103.855197097728
165039,2023-11,ANG MO KIO,3 ROOM,456,ANG MO KIO AVE 10,10 TO 12,75.0,New Generation,1980,55 years 02 months,395000.0,456 ANG MO KIO AVE 10,560456,1.36716071992678,103.858658520644
165040,2023-11,ANG MO KIO,3 ROOM,549,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1981,56 years 03 months,360000.0,549 ANG MO KIO AVE 10,560549,1.37316478582721,103.857411830838
165041,2023-11,ANG MO KIO,3 ROOM,419,ANG MO KIO AVE 10,04 TO 06,74.0,New Generation,1979,54 years 09 months,360000.0,419 ANG MO KIO AVE 10,560419,1.36534669720177,103.85415182597
165042,2023-11,ANG MO KIO,3 ROOM,577,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,55 years 02 months,420000.0,577 ANG MO KIO AVE 10,560577,1.37178732806791,103.855854368773
165043,2023-11,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,55 years 03 months,416000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826
165044,2023-11,ANG MO KIO,3 ROOM,536,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,55 years 03 months,386000.0,536 ANG MO KIO AVE 10,560536,1.37447378519738,103.854100515826
165045,2023-11,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,55 years 02 months,368888.0,557 ANG MO KIO AVE 10,560557,1.3716257020332,103.857736107527
165046,2023-11,ANG MO KIO,3 ROOM,561,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,55 years 02 months,360000.0,561 ANG MO KIO AVE 10,560561,1.37057765782635,103.857854578394
165047,2023-11,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,07 TO 09,82.0,New Generation,1979,54 years 07 months,443000.0,571 ANG MO KIO AVE 3,560571,1.37005501296043,103.85488055876
165048,2023-11,ANG MO KIO,3 ROOM,129,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1979,54 years 03 months,375000.0,129 ANG MO KIO AVE 3,560129,1.36989498895756,103.842059049722
165049,2023-11,ANG MO KIO,3 ROOM,201,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1977,52 years 06 months,368000.0,201 ANG MO KIO AVE 3,560201,1.36884962699229,103.844564835127
165050,2023-11,ANG MO KIO,3 ROOM,212,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,52 years 06 months,375000.0,212 ANG MO KIO AVE 3,560212,1.36880359418469,103.841618072603
165051,2023-11,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,54 years 01 month,368000.0,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311
165052,2023-11,ANG MO KIO,3 ROOM,120,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,54 years,375000.0,120 ANG MO KIO AVE 3,560120,1.37004739686133,103.844594754874
165053,2023-11,ANG MO KIO,3 ROOM,233,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1977,52 years 11 months,368888.0,233 ANG MO KIO AVE 3,560233,1.36754924977907,103.836740628478
165054,2023-11,ANG MO KIO,3 ROOM,119,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1978,54 years,360000.0,119 ANG MO KIO AVE 3,560119,1.36956344301912,103.844698910817
165055,2023-11,ANG MO KIO,3 ROOM,214,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1976,51 years 06 months,338000.0,214 ANG MO KIO AVE 3,560214,1.3673922200256,103.841127940925
165056,2023-11,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,07 TO 09,73.0,New Generation,1978,53 years 11 months,398000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518
165057,2023-11,ANG MO KIO,3 ROOM,130,ANG MO KIO AVE 3,10 TO 12,73.0,New Generation,1979,54 years 03 months,410000.0,130 ANG MO KIO AVE 3,560130,1.37039791675237,103.841878840032
165058,2023-11,ANG MO KIO,3 ROOM,346,ANG MO KIO AVE 3,04 TO 06,73.0,New Generation,1978,53 years 05 months,410000.0,346 ANG MO KIO AVE 3,560346,1.36709586875167,103.84966230288
165059,2023-11,ANG MO KIO,3 ROOM,120,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1978,54 years,393000.0,120 ANG MO KIO AVE 3,560120,1.37004739686133,103.844594754874
165060,2023-11,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,54 years 07 months,395000.0,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277
165061,2023-11,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,54 years 07 months,378000.0,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277
165062,2023-11,ANG MO KIO,3 ROOM,328,ANG MO KIO AVE 3,01 TO 03,73.0,New Generation,1978,53 years 11 months,413000.0,328 ANG MO KIO AVE 3,560328,1.36661793708764,103.84786688518
165063,2023-11,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1977,52 years 05 months,373000.0,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086
165064,2023-11,ANG MO KIO,3 ROOM,587,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,54 years 08 months,412000.0,587 ANG MO KIO AVE 3,560587,1.37018880409798,103.852429487897
165065,2023-11,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,07 TO 09,82.0,New Generation,1978,53 years 10 months,437000.0,108 ANG MO KIO AVE 4,560108,1.37096635222625,103.838201940326
165066,2023-11,ANG MO KIO,3 ROOM,624,ANG MO KIO AVE 4,04 TO 06,68.0,New Generation,1980,55 years 11 months,400000.0,624 ANG MO KIO AVE 4,560624,1.38156171229824,103.84000226873
165067,2023-11,ANG MO KIO,3 ROOM,118,ANG MO KIO AVE 4,04 TO 06,74.0,New Generation,1978,53 years 06 months,400000.0,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134
165068,2023-11,ANG MO KIO,3 ROOM,178,ANG MO KIO AVE 4,01 TO 03,68.0,New Generation,1981,56 years 06 months,361000.0,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014
165069,2023-11,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,07 TO 09,68.0,New Generation,1981,56 years 07 months,388000.0,155 ANG MO KIO AVE 4,560155,1.37587723828643,103.840067482919
165070,2023-11,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,07 TO 09,82.0,New Generation,1981,56 years 07 months,458000.0,155 ANG MO KIO AVE 4,560155,1.37587723828643,103.840067482919
165071,2023-11,ANG MO KIO,3 ROOM,174,ANG MO KIO AVE 4,10 TO 12,60.0,Improved,1986,61 years 02 months,380000.0,174 ANG MO KIO AVE 4,560174,1.37509746867904,103.83761896123
165072,2023-11,ANG MO KIO,3 ROOM,503,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,56 years 03 months,380000.0,503 ANG MO KIO AVE 5,560503,1.37546163119278,103.848942047568
165073,2023-11,ANG MO KIO,3 ROOM,649,ANG MO KIO AVE 5,07 TO 09,75.0,New Generation,1980,56 years,425000.0,649 ANG MO KIO AVE 5,560649,1.37776263842074,103.843782193293
165074,2023-11,ANG MO KIO,3 ROOM,605,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,55 years 07 months,370000.0,605 ANG MO KIO AVE 5,560605,1.37967157676416,103.836487400764
165075,2023-11,ANG MO KIO,3 ROOM,182,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,56 years 05 months,380000.0,182 ANG MO KIO AVE 5,560182,1.37733908523477,103.836472445051
165076,2023-11,ANG MO KIO,3 ROOM,124,ANG MO KIO AVE 6,07 TO 09,82.0,New Generation,1979,54 years 02 months,410000.0,124 ANG MO KIO AVE 6,560124,1.37089179310251,103.844768276408
165077,2023-11,ANG MO KIO,3 ROOM,455A,ANG MO KIO ST 44,04 TO 06,68.0,Model A,2018,93 years 05 months,570000.0,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516
165078,2023-11,ANG MO KIO,4 ROOM,310A,ANG MO KIO AVE 1,04 TO 06,94.0,Model A,2012,87 years 11 months,770000.0,310A ANG MO KIO AVE 1,561310,1.36481255187585,103.843844243986
165079,2023-11,ANG MO KIO,4 ROOM,303,ANG MO KIO AVE 1,04 TO 06,97.0,New Generation,1977,52 years 05 months,490000.0,303 ANG MO KIO AVE 1,560303,1.36664920473672,103.84525455598
165080,2023-11,ANG MO KIO,4 ROOM,207,ANG MO KIO AVE 1,04 TO 06,98.0,New Generation,1976,51 years 09 months,520000.0,207 ANG MO KIO AVE 1,560207,1.36582089504381,103.842847772078
165081,2023-11,ANG MO KIO,4 ROOM,337,ANG MO KIO AVE 1,04 TO 06,91.0,New Generation,1982,57 years 03 months,455000.0,337 ANG MO KIO AVE 1,560337,1.36319555672393,103.851616001112
165082,2023-11,ANG MO KIO,4 ROOM,331,ANG MO KIO AVE 1,04 TO 06,93.0,New Generation,1981,56 years 03 months,500000.0,331 ANG MO KIO AVE 1,560331,1.36211140145298,103.85076647513
165083,2023-11,ANG MO KIO,4 ROOM,411,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1979,54 years 11 months,480000.0,411 ANG MO KIO AVE 10,560411,1.36339526691913,103.855273018614
165084,2023-11,ANG MO KIO,4 ROOM,556,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,55 years 03 months,488000.0,556 ANG MO KIO AVE 10,560556,1.37203236308683,103.857625375797
165085,2023-11,ANG MO KIO,4 ROOM,544,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1981,56 years 03 months,475000.0,544 ANG MO KIO AVE 10,560544,1.37395961943023,103.856471368511
165086,2023-11,ANG MO KIO,4 ROOM,324,ANG MO KIO AVE 3,04 TO 06,98.0,New Generation,1978,53 years 11 months,580000.0,324 ANG MO KIO AVE 3,560324,1.36833392201705,103.846879231399
165087,2023-11,ANG MO KIO,4 ROOM,131,ANG MO KIO AVE 3,10 TO 12,98.0,New Generation,1979,54 years 02 months,540000.0,131 ANG MO KIO AVE 3,560131,1.37101536386003,103.841800323712
165088,2023-11,ANG MO KIO,4 ROOM,426,ANG MO KIO AVE 3,07 TO 09,92.0,New Generation,1978,53 years 11 months,545000.0,426 ANG MO KIO AVE 3,560426,1.36948046776679,103.853309796692
165089,2023-11,ANG MO KIO,4 ROOM,344,ANG MO KIO AVE 3,10 TO 12,98.0,New Generation,1978,53 years 06 months,635000.0,344 ANG MO KIO AVE 3,560344,1.36797705108684,103.849264839398
165090,2023-11,ANG MO KIO,4 ROOM,175,ANG MO KIO AVE 4,04 TO 06,91.0,New Generation,1981,56 years 08 months,528000.0,175 ANG MO KIO AVE 4,560175,1.37572264709308,103.837123341994
165091,2023-11,ANG MO KIO,4 ROOM,643,ANG MO KIO AVE 5,10 TO 12,100.0,New Generation,1980,56 years 01 month,576000.0,643 ANG MO KIO AVE 5,560643,1.3775062692911,103.840557182306
165092,2023-11,ANG MO KIO,4 ROOM,151,ANG MO KIO AVE 5,04 TO 06,93.0,New Generation,1981,56 years 03 months,470088.0,151 ANG MO KIO AVE 5,560151,1.37671105271454,103.841168190659
165093,2023-11,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,01 TO 03,95.0,Model A,2006,81 years 06 months,732000.0,316A ANG MO KIO ST 31,562316,1.36476598625413,103.846907899709
165094,2023-11,ANG MO KIO,4 ROOM,354,ANG MO KIO ST 32,13 TO 15,95.0,Model A,2001,76 years 11 months,770000.0,354 ANG MO KIO ST 32,560354,1.3638775246776,103.85202861388
165095,2023-11,ANG MO KIO,4 ROOM,455C,ANG MO KIO ST 44,01 TO 03,93.0,Model A,2018,93 years 05 months,770000.0,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204
165096,2023-11,ANG MO KIO,4 ROOM,455A,ANG MO KIO ST 44,04 TO 06,93.0,Model A,2018,93 years 05 months,765000.0,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516
165097,2023-11,ANG MO KIO,4 ROOM,455B,ANG MO KIO ST 44,07 TO 09,93.0,Model A,2018,93 years 05 months,882000.0,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837
165098,2023-11,ANG MO KIO,4 ROOM,455A,ANG MO KIO ST 44,31 TO 33,93.0,Model A,2018,93 years 04 months,915000.0,455A ANG MO KIO ST 44,561455,1.36817376241157,103.857520553516
165099,2023-11,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,16 TO 18,93.0,Model A,2019,94 years 04 months,950000.0,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
165100,2023-11,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,04 TO 06,93.0,Model A,2019,94 years 04 months,865000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
165101,2023-11,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,01 TO 03,93.0,Model A,2019,94 years 04 months,850000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
165102,2023-11,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,07 TO 09,93.0,Model A,2019,94 years 03 months,900000.0,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442
165103,2023-11,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,31 TO 33,93.0,Model A,2019,94 years 03 months,1010000.0,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
165104,2023-11,ANG MO KIO,5 ROOM,222,ANG MO KIO AVE 1,04 TO 06,127.0,Improved,1993,68 years 05 months,828000.0,222 ANG MO KIO AVE 1,560222,1.36601817469807,103.839361424233
165105,2023-11,ANG MO KIO,5 ROOM,305,ANG MO KIO AVE 1,13 TO 15,123.0,Standard,1977,52 years 09 months,692000.0,305 ANG MO KIO AVE 1,560305,1.36608459098943,103.846013895433
165106,2023-11,ANG MO KIO,5 ROOM,401,ANG MO KIO AVE 10,19 TO 21,119.0,Improved,1979,54 years 08 months,688000.0,401 ANG MO KIO AVE 10,560401,1.36101765642805,103.855387562453
165107,2023-11,ANG MO KIO,5 ROOM,552,ANG MO KIO AVE 10,16 TO 18,119.0,Improved,1980,55 years 10 months,718000.0,552 ANG MO KIO AVE 10,560552,1.37226364000281,103.856828749976
165108,2023-11,ANG MO KIO,5 ROOM,259,ANG MO KIO AVE 2,13 TO 15,135.0,Model A,1982,57 years 05 months,775000.0,259 ANG MO KIO AVE 2,560259,1.36858148248531,103.831557777899
165109,2023-11,ANG MO KIO,5 ROOM,618,ANG MO KIO AVE 4,10 TO 12,133.0,Model A,1996,71 years 09 months,840000.0,618 ANG MO KIO AVE 4,560618,1.37795244011691,103.83844686462
165110,2023-11,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,10 TO 12,121.0,Improved,1981,56 years 03 months,655000.0,501 ANG MO KIO AVE 5,560501,1.37598486077444,103.848860479053
165111,2023-11,ANG MO KIO,5 ROOM,104B,ANG MO KIO ST 11,07 TO 09,127.0,Improved,1996,71 years 06 months,852000.0,104B ANG MO KIO ST 11,561104,1.37151151416054,103.838458787545
165112,2023-11,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,22 TO 24,112.0,DBSS,2011,86 years 09 months,1008888.0,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342
165113,2023-11,ANG MO KIO,5 ROOM,596D,ANG MO KIO ST 52,04 TO 06,111.0,Improved,2003,78 years 02 months,848888.0,596D ANG MO KIO ST 52,564596,1.37187135282659,103.851030423419
165114,2023-11,ANG MO KIO,5 ROOM,588A,ANG MO KIO ST 52,19 TO 21,112.0,DBSS,2011,86 years 09 months,1000000.0,588A ANG MO KIO ST 52,561588,1.37207688864036,103.852786139342
165115,2023-11,ANG MO KIO,EXECUTIVE,615,ANG MO KIO AVE 4,10 TO 12,156.0,Apartment,1996,71 years 07 months,1088000.0,615 ANG MO KIO AVE 4,560615,1.37746341295119,103.839130090374
165116,2023-11,ANG MO KIO,EXECUTIVE,615,ANG MO KIO AVE 4,07 TO 09,147.0,Apartment,1996,71 years 06 months,953888.0,615 ANG MO KIO AVE 4,560615,1.37746341295119,103.839130090374
165117,2023-11,ANG MO KIO,EXECUTIVE,104A,ANG MO KIO ST 11,04 TO 06,144.0,Apartment,1996,71 years 06 months,1100000.0,104A ANG MO KIO ST 11,560104,1.37182700854497,103.838803655863
165118,2023-11,BEDOK,2 ROOM,514,BEDOK NTH AVE 2,07 TO 09,45.0,Improved,1979,54 years 08 months,290000.0,514 BEDOK NTH AVE 2,460514,1.33224019718694,103.92890624288
165119,2023-11,BEDOK,2 ROOM,617,BEDOK RESERVOIR RD,04 TO 06,45.0,Improved,1986,61 years 04 months,295000.0,617 BEDOK RESERVOIR RD,470617,1.33312757781896,103.91651174393
165120,2023-11,BEDOK,3 ROOM,220A,BEDOK CTRL,04 TO 06,62.0,Model A,2010,85 years 07 months,560000.0,220A BEDOK CTRL,461220,1.32569266983592,103.934602365058
165121,2023-11,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,01 TO 03,67.0,New Generation,1979,54 years 09 months,340000.0,520 BEDOK NTH AVE 1,460520,1.33046461779259,103.92813426172
165122,2023-11,BEDOK,3 ROOM,423,BEDOK NTH AVE 1,04 TO 06,67.0,New Generation,1979,54 years 03 months,358000.0,423 BEDOK NTH AVE 1,460423,1.32797614118511,103.927565110763
165123,2023-11,BEDOK,3 ROOM,410,BEDOK NTH AVE 2,04 TO 06,68.0,New Generation,1980,55 years 06 months,435888.0,410 BEDOK NTH AVE 2,460410,1.32788785914047,103.931835804463
165124,2023-11,BEDOK,3 ROOM,401,BEDOK NTH AVE 3,04 TO 06,67.0,New Generation,1979,54 years 07 months,335000.0,401 BEDOK NTH AVE 3,460401,1.33098173461878,103.933604621756
165125,2023-11,BEDOK,3 ROOM,105,BEDOK NTH AVE 4,01 TO 03,67.0,New Generation,1977,52 years 09 months,340000.0,105 BEDOK NTH AVE 4,460105,1.33372280929,103.936517719048
165126,2023-11,BEDOK,3 ROOM,105,BEDOK NTH AVE 4,13 TO 15,81.0,New Generation,1977,52 years 09 months,420000.0,105 BEDOK NTH AVE 4,460105,1.33372280929,103.936517719048
165127,2023-11,BEDOK,3 ROOM,77,BEDOK NTH RD,01 TO 03,60.0,Improved,1986,61 years 06 months,350000.0,77 BEDOK NTH RD,460077,1.32869611162886,103.941995599533
165128,2023-11,BEDOK,3 ROOM,425,BEDOK NTH RD,01 TO 03,67.0,New Generation,1979,54 years 03 months,340000.0,425 BEDOK NTH RD,460425,1.32936960154503,103.929067536324
165129,2023-11,BEDOK,3 ROOM,115,BEDOK NTH RD,07 TO 09,73.0,New Generation,1978,53 years 07 months,399000.0,115 BEDOK NTH RD,460115,1.33143368026417,103.936865404278
165130,2023-11,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,53 years 02 months,308000.0,75 BEDOK NTH RD,460075,1.32791477933184,103.942144427101
165131,2023-11,BEDOK,3 ROOM,76,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,53 years 03 months,320000.0,76 BEDOK NTH RD,460076,1.3282966654865,103.942067527916
165132,2023-11,BEDOK,3 ROOM,202,BEDOK NTH ST 1,04 TO 06,67.0,New Generation,1979,54 years 09 months,415000.0,202 BEDOK NTH ST 1,460202,1.32565628436985,103.927990975389
165133,2023-11,BEDOK,3 ROOM,419,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,54 years 03 months,430000.0,419 BEDOK NTH ST 1,460419,1.32696621417456,103.928135771625
165134,2023-11,BEDOK,3 ROOM,420,BEDOK NTH ST 1,01 TO 03,68.0,New Generation,1979,54 years 03 months,390000.0,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405
165135,2023-11,BEDOK,3 ROOM,127,BEDOK NTH ST 2,04 TO 06,67.0,New Generation,1978,53 years 07 months,330000.0,127 BEDOK NTH ST 2,460127,1.32797407432231,103.937944117759
165136,2023-11,BEDOK,3 ROOM,501,BEDOK NTH ST 3,13 TO 15,70.0,Improved,1978,53 years 06 months,360000.0,501 BEDOK NTH ST 3,460501,1.33164071248973,103.931167665142
165137,2023-11,BEDOK,3 ROOM,530,BEDOK NTH ST 3,01 TO 03,68.0,New Generation,1979,54 years 10 months,360000.0,530 BEDOK NTH ST 3,460530,1.33371332018833,103.927020293564
165138,2023-11,BEDOK,3 ROOM,534,BEDOK NTH ST 3,04 TO 06,69.0,Improved,1986,61 years 03 months,368000.0,534 BEDOK NTH ST 3,460534,1.33303698213001,103.924812248346
165139,2023-11,BEDOK,3 ROOM,529,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1979,54 years 09 months,365000.0,529 BEDOK NTH ST 3,460529,1.33426946144275,103.926542284602
165140,2023-11,BEDOK,3 ROOM,502,BEDOK NTH ST 3,01 TO 03,59.0,Improved,1978,53 years 05 months,318888.0,502 BEDOK NTH ST 3,460502,1.331245062192,103.931244293846
165141,2023-11,BEDOK,3 ROOM,554,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,55 years 08 months,385000.0,554 BEDOK NTH ST 3,460554,1.33262715051315,103.928172121608
165142,2023-11,BEDOK,3 ROOM,504,BEDOK NTH ST 3,07 TO 09,59.0,Improved,1978,53 years 06 months,337000.0,504 BEDOK NTH ST 3,460504,1.33188000305479,103.932389359044
165143,2023-11,BEDOK,3 ROOM,88,BEDOK NTH ST 4,01 TO 03,67.0,New Generation,1978,53 years 06 months,360000.0,88 BEDOK NTH ST 4,460088,1.3331333533723,103.939110909704
165144,2023-11,BEDOK,3 ROOM,186B,BEDOK NTH ST 4,04 TO 06,68.0,Model A,2018,94 years 02 months,510000.0,186B BEDOK NTH ST 4,462186,1.33003736213542,103.940842245677
165145,2023-11,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1982,57 years 07 months,385000.0,616 BEDOK RESERVOIR RD,470616,1.33182713238417,103.914991045591
165146,2023-11,BEDOK,3 ROOM,701,BEDOK RESERVOIR RD,01 TO 03,68.0,New Generation,1980,56 years 01 month,365000.0,701 BEDOK RESERVOIR RD,470701,1.33764156135414,103.918906218067
165147,2023-11,BEDOK,3 ROOM,127,BEDOK RESERVOIR RD,01 TO 03,64.0,Simplified,1986,62 years 02 months,395000.0,127 BEDOK RESERVOIR RD,470127,1.33284642861815,103.91117129085
165148,2023-11,BEDOK,3 ROOM,117,BEDOK RESERVOIR RD,04 TO 06,82.0,New Generation,1985,60 years 09 months,480000.0,117 BEDOK RESERVOIR RD,470117,1.3314132488271,103.908688936549
165149,2023-11,BEDOK,3 ROOM,143,BEDOK RESERVOIR RD,01 TO 03,64.0,Simplified,1987,62 years 02 months,362000.0,143 BEDOK RESERVOIR RD,470143,1.33498400074179,103.912760136664
165150,2023-11,BEDOK,3 ROOM,3,BEDOK STH AVE 1,10 TO 12,59.0,Improved,1976,51 years 03 months,330000.0,3 BEDOK STH AVE 1,460003,1.32191533930821,103.933180861675
