_id,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,postal,latitude,longitude
143431,2023-01,ANG MO KIO,3 ROOM,103,ANG MO KIO AVE 3,01 TO 03,89,New Generation,1978,54 years 02 months,448888,103 ANG MO KIO AVE 3,560103,1.37101657804604,103.839304839187
143432,2023-01,ANG MO KIO,3 ROOM,211,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1977,53 years 05 months,390000,211 ANG MO KIO AVE 3,560211,1.369196965617,103.841666636086
143433,2023-01,ANG MO KIO,3 ROOM,313,ANG MO KIO AVE 3,04 TO 06,73,New Generation,1978,54 years 01 month,380000,313 ANG MO KIO AVE 3,560313,1.36664972640598,103.850133665442
143434,2023-01,ANG MO KIO,3 ROOM,585,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,55 years 06 months,380000,585 ANG MO KIO AVE 3,560585,1.37059756050933,103.852367040901
143435,2023-01,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,55 years 04 months,375000,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277
143436,2023-01,ANG MO KIO,3 ROOM,121,ANG MO KIO AVE 3,01 TO 03,67,New Generation,1978,54 years 10 months,346000,121 ANG MO KIO AVE 3,560121,1.36970563478325,103.843515981311
143437,2023-01,ANG MO KIO,3 ROOM,570,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1979,55 years 04 months,388000,570 ANG MO KIO AVE 3,560570,1.3697435855576,103.856023138277
143438,2023-01,ANG MO KIO,3 ROOM,301,ANG MO KIO AVE 3,01 TO 03,73,New Generation,1978,54 years 02 months,399000,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276
143439,2023-01,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,69,New Generation,1980,56 years 11 months,346800,163 ANG MO KIO AVE 4,560163,1.37354853919927,103.838176471398
143440,2023-01,ANG MO KIO,3 ROOM,607,ANG MO KIO AVE 4,07 TO 09,68,New Generation,1980,57 years,375000,607 ANG MO KIO AVE 4,560607,1.38046758670091,103.838816721629
143441,2023-01,ANG MO KIO,3 ROOM,110,ANG MO KIO AVE 4,10 TO 12,67,New Generation,1978,54 years 08 months,375000,110 ANG MO KIO AVE 4,560110,1.37045937010888,103.837419259859
143442,2023-01,ANG MO KIO,3 ROOM,630,ANG MO KIO AVE 4,04 TO 06,82,New Generation,1981,57 years 10 months,388000,630 ANG MO KIO AVE 4,560630,1.38054138917049,103.841068277331
143443,2023-01,ANG MO KIO,3 ROOM,172,ANG MO KIO AVE 4,01 TO 03,69,Improved,1986,62 years 01 month,360000,172 ANG MO KIO AVE 4,560172,1.37469423247424,103.836462867365
143444,2023-01,ANG MO KIO,3 ROOM,155,ANG MO KIO AVE 4,04 TO 06,68,New Generation,1981,57 years 05 months,350000,155 ANG MO KIO AVE 4,560155,1.37587723828643,103.840067482919
143445,2023-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,01 TO 03,73,New Generation,1977,53 years 07 months,430000,256 ANG MO KIO AVE 4,560256,1.37061517595951,103.83596769452
143446,2023-01,ANG MO KIO,3 ROOM,632,ANG MO KIO AVE 4,01 TO 03,67,New Generation,1981,57 years 10 months,360000,632 ANG MO KIO AVE 4,560632,1.37999943101882,103.841407224475
143447,2023-01,ANG MO KIO,3 ROOM,151,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1981,57 years 02 months,324500,151 ANG MO KIO AVE 5,560151,1.37671105271454,103.841168190659
143448,2023-01,ANG MO KIO,3 ROOM,151,ANG MO KIO AVE 5,10 TO 12,68,New Generation,1981,57 years 01 month,380000,151 ANG MO KIO AVE 5,560151,1.37671105271454,103.841168190659
143449,2023-01,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1981,57 years 04 months,386000,181 ANG MO KIO AVE 5,560181,1.37679309896347,103.837142240849
143450,2023-01,ANG MO KIO,3 ROOM,181,ANG MO KIO AVE 5,01 TO 03,68,New Generation,1981,57 years 04 months,365000,181 ANG MO KIO AVE 5,560181,1.37679309896347,103.837142240849
143451,2023-01,ANG MO KIO,3 ROOM,603,ANG MO KIO AVE 5,07 TO 09,67,New Generation,1980,56 years 06 months,338888,603 ANG MO KIO AVE 5,560603,1.38020079047279,103.83575571651
143452,2023-01,ANG MO KIO,3 ROOM,611,ANG MO KIO AVE 5,10 TO 12,81,New Generation,1980,56 years 06 months,422888,611 ANG MO KIO AVE 5,560611,1.37829205175133,103.83725190016
143453,2023-01,ANG MO KIO,3 ROOM,538,ANG MO KIO AVE 5,07 TO 09,68,New Generation,1980,56 years 02 months,356000,538 ANG MO KIO AVE 5,560538,1.37559336678106,103.853347801104
143454,2023-01,ANG MO KIO,3 ROOM,152,ANG MO KIO AVE 5,04 TO 06,68,New Generation,1981,57 years 04 months,355000,152 ANG MO KIO AVE 5,560152,1.3766876256746,103.840159506601
143455,2023-01,ANG MO KIO,3 ROOM,124,ANG MO KIO AVE 6,10 TO 12,67,New Generation,1979,55 years 01 month,370800,124 ANG MO KIO AVE 6,560124,1.37089179310251,103.844768276408
143456,2023-01,ANG MO KIO,3 ROOM,513,ANG MO KIO AVE 8,01 TO 03,67,New Generation,1984,60 years 08 months,375000,513 ANG MO KIO AVE 8,560513,1.37273696913231,103.850194854525
143457,2023-01,ANG MO KIO,3 ROOM,504,ANG MO KIO AVE 8,07 TO 09,82,New Generation,1980,56 years 07 months,405000,504 ANG MO KIO AVE 8,560504,1.37482589458092,103.848956089557
143458,2023-01,ANG MO KIO,3 ROOM,625,ANG MO KIO AVE 9,10 TO 12,68,New Generation,1980,56 years 10 months,390000,625 ANG MO KIO AVE 9,560625,1.38219867741921,103.841211533475
143459,2023-01,ANG MO KIO,4 ROOM,307B,ANG MO KIO AVE 1,07 TO 09,88,Model A,2012,88 years 09 months,735000,307B ANG MO KIO AVE 1,562307,1.36583937026389,103.844630828457
143460,2023-01,ANG MO KIO,4 ROOM,337,ANG MO KIO AVE 1,07 TO 09,91,New Generation,1982,58 years 02 months,480888,337 ANG MO KIO AVE 1,560337,1.36319555672393,103.851616001112
143461,2023-01,ANG MO KIO,4 ROOM,467,ANG MO KIO AVE 10,07 TO 09,92,New Generation,1979,55 years 11 months,470000,467 ANG MO KIO AVE 10,560467,1.36539106633914,103.856803588706
143462,2023-01,ANG MO KIO,4 ROOM,415,ANG MO KIO AVE 10,10 TO 12,92,New Generation,1979,55 years 08 months,486500,415 ANG MO KIO AVE 10,560415,1.36445335577543,103.853655233672
143463,2023-01,ANG MO KIO,4 ROOM,438,ANG MO KIO AVE 10,01 TO 03,92,New Generation,1979,55 years,505000,438 ANG MO KIO AVE 10,560438,1.3669708169506,103.853906591778
143464,2023-01,ANG MO KIO,4 ROOM,436,ANG MO KIO AVE 10,10 TO 12,92,New Generation,1979,55 years,505000,436 ANG MO KIO AVE 10,560436,1.36734158552808,103.854041064261
143465,2023-01,ANG MO KIO,4 ROOM,428,ANG MO KIO AVE 3,04 TO 06,92,New Generation,1978,54 years 11 months,460000,428 ANG MO KIO AVE 3,560428,1.36893906457102,103.854412288513
143466,2023-01,ANG MO KIO,4 ROOM,128,ANG MO KIO AVE 3,04 TO 06,92,New Generation,1978,54 years 09 months,440000,128 ANG MO KIO AVE 3,560128,1.37083202800001,103.843546990613
143467,2023-01,ANG MO KIO,4 ROOM,301,ANG MO KIO AVE 3,10 TO 12,98,New Generation,1978,54 years 03 months,560000,301 ANG MO KIO AVE 3,560301,1.36742112526427,103.845903587276
143468,2023-01,ANG MO KIO,4 ROOM,428,ANG MO KIO AVE 3,10 TO 12,92,New Generation,1978,54 years 10 months,545000,428 ANG MO KIO AVE 3,560428,1.36893906457102,103.854412288513
143469,2023-01,ANG MO KIO,4 ROOM,326,ANG MO KIO AVE 3,01 TO 03,92,New Generation,1977,53 years 05 months,478000,326 ANG MO KIO AVE 3,560326,1.36706933818888,103.847902498352
143470,2023-01,ANG MO KIO,4 ROOM,329,ANG MO KIO AVE 3,04 TO 06,98,New Generation,1978,54 years,570000,329 ANG MO KIO AVE 3,560329,1.36659908629034,103.846874419073
143471,2023-01,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,01 TO 03,91,New Generation,1980,56 years 08 months,450000,612 ANG MO KIO AVE 4,560612,1.37890791374409,103.838602654716
143472,2023-01,ANG MO KIO,4 ROOM,118,ANG MO KIO AVE 4,07 TO 09,90,New Generation,1978,54 years 05 months,483000,118 ANG MO KIO AVE 4,560118,1.37329593649654,103.835475719134
143473,2023-01,ANG MO KIO,4 ROOM,113,ANG MO KIO AVE 4,10 TO 12,92,New Generation,1978,54 years 01 month,485000,113 ANG MO KIO AVE 4,560113,1.37178518125527,103.835965663569
143474,2023-01,ANG MO KIO,4 ROOM,608,ANG MO KIO AVE 5,10 TO 12,91,New Generation,1980,56 years 06 months,518000,608 ANG MO KIO AVE 5,560608,1.37858209980487,103.836760311526
143475,2023-01,ANG MO KIO,4 ROOM,533,ANG MO KIO AVE 5,04 TO 06,91,New Generation,1980,56 years 02 months,473000,533 ANG MO KIO AVE 5,560533,1.37416923724326,103.853001920124
143476,2023-01,ANG MO KIO,4 ROOM,154,ANG MO KIO AVE 5,07 TO 09,93,New Generation,1981,57 years,466888,154 ANG MO KIO AVE 5,560154,1.37626067387977,103.841230957516
143477,2023-01,ANG MO KIO,4 ROOM,634,ANG MO KIO AVE 6,04 TO 06,91,New Generation,1980,56 years 07 months,490000,634 ANG MO KIO AVE 6,560634,1.38158208102128,103.84327351566
143478,2023-01,ANG MO KIO,4 ROOM,700B,ANG MO KIO AVE 6,16 TO 18,90,Model A,2003,79 years 08 months,760000,700B ANG MO KIO AVE 6,562700,1.36941049804616,103.846059822142
143479,2023-01,ANG MO KIO,4 ROOM,260A,ANG MO KIO ST 21,10 TO 12,92,Model A,2018,94 years 07 months,830000,260A ANG MO KIO ST 21,561260,1.36928934819166,103.834131942869
143480,2023-01,ANG MO KIO,4 ROOM,260A,ANG MO KIO ST 21,16 TO 18,92,Model A,2018,94 years 06 months,875000,260A ANG MO KIO ST 21,561260,1.36928934819166,103.834131942869
143481,2023-01,ANG MO KIO,4 ROOM,260A,ANG MO KIO ST 21,25 TO 27,93,Model A,2018,94 years 06 months,940000,260A ANG MO KIO ST 21,561260,1.36928934819166,103.834131942869
143482,2023-01,ANG MO KIO,4 ROOM,316A,ANG MO KIO ST 31,07 TO 09,95,Model A,2006,82 years 03 months,690000,316A ANG MO KIO ST 31,562316,1.36476598625413,103.846907899709
143483,2023-01,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,13 TO 15,90,Model A,2001,77 years 10 months,605888,352 ANG MO KIO ST 32,560352,1.36442474404862,103.850864037677
143484,2023-01,ANG MO KIO,4 ROOM,352,ANG MO KIO ST 32,25 TO 27,95,Model A,2001,77 years 09 months,758000,352 ANG MO KIO ST 32,560352,1.36442474404862,103.850864037677
143485,2023-01,ANG MO KIO,4 ROOM,455C,ANG MO KIO ST 44,13 TO 15,93,Model A,2018,94 years 04 months,880000,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204
143486,2023-01,ANG MO KIO,4 ROOM,455C,ANG MO KIO ST 44,13 TO 15,93,Model A,2018,94 years 03 months,863000,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204
143487,2023-01,ANG MO KIO,4 ROOM,455B,ANG MO KIO ST 44,10 TO 12,93,Model A,2018,94 years 03 months,810000,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837
143488,2023-01,ANG MO KIO,4 ROOM,455C,ANG MO KIO ST 44,13 TO 15,93,Model A,2018,94 years 03 months,865000,455C ANG MO KIO ST 44,563455,1.36856484754808,103.857943144204
143489,2023-01,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,22 TO 24,93,Model A,2019,95 years 02 months,928000,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
143490,2023-01,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,10 TO 12,93,Model A,2019,95 years 02 months,910000,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
143491,2023-01,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,16 TO 18,93,Model A,2019,95 years 02 months,915000,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
143492,2023-01,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,13 TO 15,93,Model A,2019,95 years 02 months,880000,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
143493,2023-01,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,19 TO 21,93,Model A,2019,95 years 02 months,945000,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442
143494,2023-01,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,10 TO 12,93,Model A,2019,95 years 02 months,903000,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
143495,2023-01,ANG MO KIO,4 ROOM,590A,ANG MO KIO ST 51,07 TO 09,93,Model A,2019,95 years 02 months,850000,590A ANG MO KIO ST 51,561590,1.37122178516983,103.853853154442
143496,2023-01,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,25 TO 27,93,Model A,2019,95 years 01 month,960000,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
143497,2023-01,ANG MO KIO,4 ROOM,590B,ANG MO KIO ST 51,25 TO 27,93,Model A,2019,95 years 02 months,940000,590B ANG MO KIO ST 51,562590,1.37118642598512,103.852980282648
143498,2023-01,ANG MO KIO,4 ROOM,591A,ANG MO KIO ST 51,22 TO 24,93,Model A,2019,95 years 01 month,930000,591A ANG MO KIO ST 51,561591,1.37093324079314,103.851940766136
143499,2023-01,ANG MO KIO,4 ROOM,588D,ANG MO KIO ST 52,19 TO 21,91,DBSS,2011,87 years 07 months,912000,588D ANG MO KIO ST 52,564588,1.37175400663025,103.8538833087
143500,2023-01,ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,16 TO 18,123,Standard,1977,53 years 07 months,682888,306 ANG MO KIO AVE 1,560306,1.36572552222846,103.845750564626
143501,2023-01,ANG MO KIO,5 ROOM,306,ANG MO KIO AVE 1,04 TO 06,123,Standard,1977,53 years 07 months,695000,306 ANG MO KIO AVE 1,560306,1.36572552222846,103.845750564626
143502,2023-01,ANG MO KIO,5 ROOM,402,ANG MO KIO AVE 10,10 TO 12,119,Improved,1979,55 years 05 months,658888,402 ANG MO KIO AVE 10,560402,1.36147707782617,103.855300420198
143503,2023-01,ANG MO KIO,5 ROOM,259,ANG MO KIO AVE 2,13 TO 15,135,Model A,1982,58 years 05 months,790000,259 ANG MO KIO AVE 2,560259,1.36858148248531,103.831557777899
143504,2023-01,ANG MO KIO,5 ROOM,176,ANG MO KIO AVE 4,04 TO 06,119,Improved,1993,69 years 04 months,800000,176 ANG MO KIO AVE 4,560176,1.3758482258358,103.83615719919
143505,2023-01,ANG MO KIO,5 ROOM,618,ANG MO KIO AVE 4,13 TO 15,133,Model A,1996,72 years 06 months,858000,618 ANG MO KIO AVE 4,560618,1.37795244011691,103.83844686462
143506,2023-01,ANG MO KIO,5 ROOM,520,ANG MO KIO AVE 5,19 TO 21,118,Improved,1980,56 years 08 months,740000,520 ANG MO KIO AVE 5,560520,1.3734054063175,103.851134219635
143507,2023-01,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVE 6,19 TO 21,111,Improved,2003,79 years 06 months,1008000,700C ANG MO KIO AVE 6,563700,1.36944159368432,103.84648823913
143508,2023-01,ANG MO KIO,5 ROOM,714,ANG MO KIO AVE 6,10 TO 12,119,Improved,1980,56 years 06 months,820000,714 ANG MO KIO AVE 6,560714,1.37109649780946,103.84623152448
143509,2023-01,ANG MO KIO,5 ROOM,253,ANG MO KIO ST 21,04 TO 06,128,Improved,1996,72 years 03 months,768000,253 ANG MO KIO ST 21,560253,1.3694605445784,103.834659046016
143510,2023-01,ANG MO KIO,5 ROOM,253,ANG MO KIO ST 21,07 TO 09,138,Model A,1996,72 years 03 months,838000,253 ANG MO KIO ST 21,560253,1.3694605445784,103.834659046016
143511,2023-01,ANG MO KIO,5 ROOM,353,ANG MO KIO ST 32,04 TO 06,110,Improved,2001,77 years 09 months,780000,353 ANG MO KIO ST 32,560353,1.36406807879641,103.851612284582
143512,2023-01,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,34 TO 36,113,Improved,2018,94 years 03 months,1090000,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837
143513,2023-01,ANG MO KIO,5 ROOM,455B,ANG MO KIO ST 44,19 TO 21,113,Improved,2018,94 years 02 months,1095000,455B ANG MO KIO ST 44,562455,1.36833017912554,103.858495667837
143514,2023-01,ANG MO KIO,5 ROOM,588C,ANG MO KIO ST 52,07 TO 09,117,DBSS,2011,87 years 08 months,1025000,588C ANG MO KIO ST 52,563588,1.37183157010083,103.853670978083
143515,2023-01,ANG MO KIO,5 ROOM,596C,ANG MO KIO ST 52,22 TO 24,110,Improved,2002,79 years,968888.88,596C ANG MO KIO ST 52,563596,1.37193571932413,103.85014325987
143516,2023-01,ANG MO KIO,EXECUTIVE,104A,ANG MO KIO ST 11,07 TO 09,142,Apartment,1996,72 years 05 months,1138000,104A ANG MO KIO ST 11,560104,1.37182700854497,103.838803655863
143517,2023-01,BEDOK,3 ROOM,219D,BEDOK CTRL,16 TO 18,69,Model A,2010,86 years 05 months,620000,219D BEDOK CTRL,464219,1.32486246741407,103.933792052544
143518,2023-01,BEDOK,3 ROOM,424,BEDOK NTH AVE 1,07 TO 09,67,New Generation,1979,55 years 01 month,380000,424 BEDOK NTH AVE 1,460424,1.32842001017396,103.927482674529
143519,2023-01,BEDOK,3 ROOM,520,BEDOK NTH AVE 1,04 TO 06,82,New Generation,1979,55 years 07 months,392000,520 BEDOK NTH AVE 1,460520,1.33046461779259,103.92813426172
143520,2023-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68,New Generation,1980,56 years 06 months,356888,550 BEDOK NTH AVE 1,460550,1.3326931795279,103.926617402908
143521,2023-01,BEDOK,3 ROOM,416,BEDOK NTH AVE 2,07 TO 09,67,New Generation,1978,54 years 11 months,390000,416 BEDOK NTH AVE 2,460416,1.32840382815915,103.930684870347
143522,2023-01,BEDOK,3 ROOM,412,BEDOK NTH AVE 2,04 TO 06,67,New Generation,1979,55 years 06 months,375000,412 BEDOK NTH AVE 2,460412,1.32929126082802,103.931090689284
143523,2023-01,BEDOK,3 ROOM,410,BEDOK NTH AVE 2,04 TO 06,68,New Generation,1980,56 years 04 months,421000,410 BEDOK NTH AVE 2,460410,1.32788785914047,103.931835804463
143524,2023-01,BEDOK,3 ROOM,104,BEDOK NTH AVE 4,07 TO 09,67,New Generation,1977,53 years 06 months,360000,104 BEDOK NTH AVE 4,460104,1.3332985212474,103.936601473643
143525,2023-01,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,10 TO 12,67,New Generation,1977,53 years 06 months,348000,103 BEDOK NTH AVE 4,460103,1.33348258777759,103.937542520091
143526,2023-01,BEDOK,3 ROOM,76,BEDOK NTH RD,10 TO 12,70,Improved,1978,54 years 01 month,385000,76 BEDOK NTH RD,460076,1.3282966654865,103.942067527916
143527,2023-01,BEDOK,3 ROOM,425,BEDOK NTH RD,07 TO 09,67,New Generation,1979,55 years 01 month,345000,425 BEDOK NTH RD,460425,1.32936960154503,103.929067536324
143528,2023-01,BEDOK,3 ROOM,115,BEDOK NTH RD,10 TO 12,73,New Generation,1978,54 years 05 months,388000,115 BEDOK NTH RD,460115,1.33143368026417,103.936865404278
143529,2023-01,BEDOK,3 ROOM,426,BEDOK NTH RD,04 TO 06,67,New Generation,1979,55 years 02 months,355000,426 BEDOK NTH RD,460426,1.32980063275837,103.928985674792
143530,2023-01,BEDOK,3 ROOM,115,BEDOK NTH RD,04 TO 06,73,New Generation,1978,54 years 05 months,372000,115 BEDOK NTH RD,460115,1.33143368026417,103.936865404278
143531,2023-01,BEDOK,3 ROOM,115,BEDOK NTH RD,07 TO 09,88,New Generation,1978,54 years 05 months,465000,115 BEDOK NTH RD,460115,1.33143368026417,103.936865404278
143532,2023-01,BEDOK,3 ROOM,420,BEDOK NTH ST 1,07 TO 09,82,New Generation,1979,55 years 02 months,390000,420 BEDOK NTH ST 1,460420,1.32774467875638,103.928874390405
143533,2023-01,BEDOK,3 ROOM,218,BEDOK NTH ST 1,01 TO 03,68,New Generation,1980,56 years 02 months,385000,218 BEDOK NTH ST 1,460218,1.32735657259634,103.933767796194
